time,temperature_2m (°C),relative_humidity_2m (%),dew_point_2m (°C),apparent_temperature (°C),precipitation (mm),rain (mm),snowfall (cm),snow_depth (m),weather_code (wmo code),pressure_msl (hPa),surface_pressure (hPa),cloud_cover (%),cloud_cover_low (%),cloud_cover_mid (%),cloud_cover_high (%),et0_fao_evapotranspiration (mm),vapour_pressure_deficit (kPa),wind_speed_10m (km/h),wind_speed_100m (km/h),wind_direction_10m (°),wind_direction_100m (°),wind_gusts_10m (km/h),soil_temperature_0_to_7cm (°C),soil_temperature_7_to_28cm (°C),soil_temperature_28_to_100cm (°C),soil_temperature_100_to_255cm (°C),soil_moisture_0_to_7cm (m³/m³),soil_moisture_7_to_28cm (m³/m³),soil_moisture_28_to_100cm (m³/m³),soil_moisture_100_to_255cm (m³/m³),is_day (),sunshine_duration (s),shortwave_radiation (W/m²),direct_radiation (W/m²),diffuse_radiation (W/m²),direct_normal_irradiance (W/m²),global_tilted_irradiance (W/m²),terrestrial_radiation (W/m²),shortwave_radiation_instant (W/m²),direct_radiation_instant (W/m²),diffuse_radiation_instant (W/m²),direct_normal_irradiance_instant (W/m²),global_tilted_irradiance_instant (W/m²),terrestrial_radiation_instant (W/m²)
2024-06-22T13:00,34.9,37,18.1,38.4,0,0,0,NaN,1,1002.3,987,37,16,23,29,0.67,3.5,6.8,8.5,58,54,22.3,40.4,32.7,29.9,22.1,0.069,0.142,0.142,0.145,1,3600,811,583,228,598.3,811,1290.3,814,585.2,228.8,598.3,814,1295.1
2024-06-22T14:00,33,43,18.6,35.8,0.3,0.3,0,NaN,51,1002.4,987,99,49,55,73,0.65,2.89,11.9,14.5,115,113,29.9,41.3,32.9,29.9,22.1,0.072,0.142,0.142,0.145,1,3600,784,526,258,545.3,784,1277.3,766.2,514.1,252.2,545.3,766.2,1248.4
2024-06-22T15:00,31.1,53,20.5,34.3,0.7,0.7,0,NaN,53,1002.4,986.9,80,51,26,63,0.37,2.11,6.5,7.9,87,87,30.2,39.3,33.1,29.9,22.1,0.08,0.142,0.142,0.145,1,3008.13,431,145,286,160.3,431,1197.9,409.2,137.7,271.5,160.3,409.2,1137.3
2024-06-22T16:00,31.9,50,20.2,34.6,0.3,0.3,0,NaN,51,1002.1,986.6,67,27,37,67,0.45,2.37,8.7,11.2,5,2,24.5,40.2,33.5,29.9,22.1,0.102,0.139,0.141,0.145,1,3600,531,340,191,425.7,531,1057.6,486.7,311.6,175.1,425.7,486.7,969.4
2024-06-22T17:00,32.2,47,19.6,34.9,0,0,0,NaN,0,1001.7,986.3,19,0,10,42,0.33,2.53,6.9,8.4,43,43,22.3,39,33.7,29.9,22.1,0.1,0.139,0.141,0.145,1,3600,379,172,207,263,379,865.9,330.9,150.2,180.7,263,330.9,756.1
2024-06-22T18:00,32.2,47,19.6,34.5,0.1,0.1,0,NaN,51,1001.3,985.9,24,10,9,31,0.32,2.54,9.1,11.2,7,4,22.3,38.2,33.8,29.9,22.1,0.099,0.139,0.141,0.145,1,3600,360,237,123,493.5,360,635.9,289.8,190.8,99,493.5,289.8,511.9
2024-06-22T19:00,30.8,54,20.5,33.8,0,0,0,NaN,0,1001.4,985.9,3,0,4,2,0.17,2.03,7.3,9.3,351,347,21.2,36.7,33.9,29.9,22.1,0.098,0.139,0.141,0.145,1,3600,168,86,82,297.1,168,383.2,111.2,56.9,54.3,297.1,111.2,253.6
2024-06-22T20:00,29.2,61,20.9,32.5,0,0,0,NaN,0,1001.8,986.2,2,0,4,0,0.07,1.57,6.8,9.9,342,341,16.2,35,33.9,29.9,22.1,0.098,0.139,0.141,0.145,1,1541.65,47,19,28,144.1,47,125.1,0,0,0,0,0,0
2024-06-22T21:00,28,66,21.2,31.6,0,0,0,NaN,0,1002.2,986.5,0,0,0,0,0.02,1.27,5.9,8.4,313,313,13.7,33.4,33.9,29.9,22.1,0.098,0.139,0.141,0.145,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-22T22:00,27.2,70,21.3,31.1,0,0,0,NaN,0,1002.6,986.9,0,0,0,0,0.01,1.07,4.3,7.5,312,305,11.2,32.1,33.8,29.9,22.1,0.097,0.139,0.141,0.145,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-22T23:00,26.6,74,21.5,30.8,0,0,0,NaN,0,1002.4,986.7,7,0,12,0,0,0.91,2.5,4.1,225,285,7.6,31,33.6,29.9,22.1,0.097,0.139,0.141,0.145,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-23T00:00,26,77,21.7,30.3,0,0,0,NaN,1,1002.3,986.5,20,0,34,0,0,0.77,2.7,2.3,157,108,4.3,30.1,33.4,29.9,22.1,0.097,0.139,0.141,0.145,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-23T01:00,25.6,79,21.6,30,0,0,0,NaN,0,1002.1,986.3,5,0,9,0,0,0.7,2.4,5.4,153,94,4.7,29.4,33.3,29.9,22.1,0.097,0.139,0.141,0.145,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-23T02:00,25.2,80,21.6,29.7,0,0,0,NaN,0,1002,986.2,0,0,0,0,0,0.63,1.8,5.9,143,104,3.6,28.7,33.1,29.9,22.1,0.097,0.139,0.141,0.145,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-23T03:00,24.6,85,22,29.2,0,0,0,NaN,0,1002,986.2,2,0,4,0,0,0.45,2.1,5.7,121,125,2.9,28.1,32.8,29.9,22.1,0.097,0.139,0.141,0.145,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-23T04:00,23.5,86,21.1,27.7,0,0,0,NaN,0,1001.9,986,6,6,1,0,0,0.39,1.8,2.5,90,8,4.7,26.9,32.6,29.9,22.1,0.102,0.138,0.14,0.145,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-23T05:00,23.1,89,21.2,27.1,0,0,0,NaN,0,1002,986.1,10,11,0,0,0,0.32,3.2,2.2,207,171,5,26.6,32.3,29.9,22.1,0.102,0.138,0.14,0.145,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-23T06:00,22.9,90,21.3,26.8,0,0,0,NaN,0,1002.2,986.3,6,6,1,0,0.02,0.27,4.3,4,228,207,7.6,26.3,32,29.9,22.2,0.102,0.138,0.14,0.145,1,0,5,1,4,13.9,5,37.2,12.7,2.5,10.1,29.1,4.9,94.2
2024-06-23T07:00,24.4,83,21.4,28.6,0,0,0,NaN,0,1002.4,986.6,0,0,0,0,0.06,0.52,2.9,3.9,210,214,8.6,26.8,31.8,29.9,22.2,0.101,0.138,0.14,0.145,1,3571.1,99,49,50,289.7,99,222.9,156.6,77.5,79.1,291.1,155.9,352.5
2024-06-23T08:00,26.5,74,21.6,30.6,0,0,0,NaN,0,1002.5,986.8,0,0,0,0,0.19,0.89,3.9,5,236,249,12.6,28.1,31.6,29.9,22.2,0.101,0.138,0.14,0.145,1,3600,277,190,87,523,277,481,349.8,240,109.9,523,349.8,607.5
2024-06-23T09:00,28.9,64,21.3,32.8,0,0,0,NaN,0,1002.3,986.7,0,0,0,0,0.34,1.44,4.2,5.4,250,262,15.5,30,31.5,29.9,22.2,0.1,0.138,0.14,0.145,1,3600,469,359,110,653.8,469,727,543,415.6,127.4,653.8,543,841.7
2024-06-23T10:00,31.3,53,20.4,35.8,0,0,0,NaN,0,1002.3,986.8,0,0,0,0,0.48,2.16,1.8,2.1,217,239,15.1,32.4,31.5,29.9,22.2,0.098,0.138,0.14,0.145,1,3600,656,532,124,746.1,656,944.1,722.1,585.6,136.5,746.1,722.1,1039.2
2024-06-23T11:00,33.7,42,19.1,38.7,0,0,0,NaN,0,1002.3,986.9,0,0,0,0,0.61,3.01,1.1,1.8,90,37,13,35.1,31.5,29.9,22.2,0.096,0.138,0.14,0.145,1,3600,808,675,133,799.7,808,1117.6,857.9,716.7,141.2,799.7,857.9,1186.6
2024-06-23T12:00,36,32,16.9,39.9,0,0,0,NaN,0,1002.2,986.9,0,0,0,0,0.73,4.01,5,6.8,21,18,18,37.5,31.7,29.9,22.2,0.094,0.138,0.14,0.145,1,3600,914,774,140,829.4,914,1235.6,942.3,798,144.3,829.4,942.3,1273.8
2024-06-23T13:00,38,25,14.5,40.4,0,0,0,NaN,0,1001.9,986.7,0,0,0,0,0.84,4.98,10.1,12.6,17,13,25.2,39.5,31.9,29.9,22.2,0.091,0.138,0.14,0.145,1,3600,964,823,141,844.7,964,1290,967.7,826.1,141.5,844.7,967.7,1294.9
2024-06-23T14:00,38.6,25,14.8,40.5,0,0,0,NaN,0,1001.7,986.6,10,0,0,32,0.86,5.14,12.6,15.9,355,355,29.5,41,32.2,29.9,22.2,0.088,0.138,0.14,0.145,1,3600,952,812,140,841.7,952,1277.2,930.5,793.7,136.8,841.7,930.5,1248.4
2024-06-23T15:00,37.4,32,17.8,39.9,0,0,0,NaN,0,1001.6,986.4,0,0,0,0,0.72,4.36,11.7,15.1,342,342,29.9,41.5,32.5,29.9,22.2,0.087,0.138,0.14,0.145,1,3600,798,602,196,665.2,798,1198.1,757.7,571.6,186.1,665.2,757.7,1137.5
2024-06-23T16:00,36.3,37,19.3,39.7,0,0,0,NaN,0,1001.9,986.7,0,0,0,0,0.64,3.8,9.2,11.8,349,348,26.3,41.9,32.9,29.9,22.2,0.09,0.132,0.14,0.145,1,3600,753,625,128,782.1,753,1058,690.2,572.9,117.3,782.1,690.2,969.8
2024-06-23T17:00,35.9,38,19.3,38.5,0,0,0,NaN,0,1001.7,986.4,0,0,0,0,0.5,3.65,7.3,9.2,340,339,24.1,41.5,33.1,29.9,22.2,0.088,0.132,0.14,0.145,1,3600,590,474,116,724.3,590,866.4,515.2,413.9,101.3,724.3,515.2,756.6
2024-06-23T18:00,34.3,42,19.6,36.9,0,0,0,NaN,0,1001.9,986.6,0,0,0,0,0.35,3.13,7.4,9.7,331,333,19.8,40.5,33.4,29.9,22.2,0.087,0.132,0.14,0.145,1,3600,403,304,99,632.3,403,636.5,324.5,244.8,79.7,632.3,324.5,512.6
2024-06-23T19:00,32.5,45,19.2,34.9,0,0,0,NaN,0,1002.6,987.2,0,0,0,0,0.2,2.67,7,9.3,325,324,18.7,38.9,33.6,29.9,22.2,0.086,0.132,0.14,0.145,1,3600,208,135,73,465.6,208,383.9,137.8,89.4,48.3,465.6,137.8,254.2
2024-06-23T20:00,30.6,49,18.7,32.7,0,0,0,NaN,0,1003.2,987.7,0,0,0,0,0.09,2.24,7.3,11.9,290,295,15.8,36.7,33.7,29.9,22.2,0.086,0.132,0.14,0.145,1,1960.93,50,22,28,166.5,50,125.7,0,0,0,0,0,0
2024-06-23T21:00,28.7,57,19.4,31,0,0,0,NaN,0,1003.6,988,0,0,0,0,0.05,1.68,8.1,14.4,291,292,14.8,34.7,33.7,29.9,22.2,0.085,0.132,0.14,0.145,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-23T22:00,27.3,67,20.7,30.6,0,0,0,NaN,0,1004.3,988.6,0,0,0,0,0.02,1.18,5.7,10.8,288,291,14.4,32.9,33.6,29.9,22.2,0.085,0.132,0.14,0.145,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-23T23:00,26.2,77,21.8,30.2,0,0,0,NaN,0,1004.3,988.5,0,0,0,0,0.01,0.8,5.4,13.1,262,278,10.1,31.4,33.5,29.9,22.2,0.085,0.132,0.14,0.145,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-24T00:00,25.3,81,21.9,29.1,0,0,0,NaN,0,1004.4,988.6,0,0,0,0,0.01,0.61,7.4,17.7,284,282,12.6,30.2,33.4,29.9,22.2,0.085,0.132,0.14,0.145,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-24T01:00,25.1,77,20.9,28.1,0,0,0,NaN,0,1004.3,988.5,0,0,0,0,0.02,0.72,8.9,20,284,284,15.8,29.1,33.2,29.9,22.2,0.085,0.132,0.14,0.145,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-24T02:00,25.1,72,19.8,27.8,0,0,0,NaN,0,1004.2,988.4,0,0,0,0,0.02,0.88,7.1,18.8,294,287,15.8,28.3,33,29.9,22.2,0.085,0.132,0.14,0.145,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-24T03:00,24.4,76,19.8,27.5,0,0,0,NaN,0,1004.2,988.3,0,0,0,0,0.01,0.75,4.8,14.5,333,305,12.6,27.5,32.8,29.9,22.2,0.085,0.132,0.14,0.145,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-24T04:00,23.9,94,22.9,29.1,0,0,0,NaN,0,1004.9,989,4,5,0,0,0,0.16,1.5,2.7,135,113,4.7,27.2,32.6,29.9,22.2,0.083,0.132,0.14,0.145,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-24T05:00,23.7,95,22.9,28.7,0,0,0,NaN,0,1004.9,989,4,4,0,0,0,0.14,2.4,1.6,243,243,4.3,26.8,32.3,29.9,22.2,0.083,0.132,0.14,0.145,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-24T06:00,23.5,96,22.8,28.3,0,0,0,NaN,0,1004.9,989,3,3,0,0,0.01,0.11,3.8,6.1,287,315,7.2,26.5,32.1,29.9,22.3,0.083,0.132,0.14,0.145,1,0,5,1,4,14,5,36.6,12.7,2.5,10.2,29.2,4.9,93.1
2024-06-24T07:00,25.2,87,22.9,30.2,0,0,0,NaN,0,1005.2,989.4,2,2,0,0,0.06,0.42,2.8,7,310,325,9,27,31.9,29.9,22.3,0.083,0.132,0.14,0.145,1,3554.88,100,50,50,296.4,100,221.7,158.5,79.2,79.2,298.5,157.3,351.4
2024-06-24T08:00,27.6,77,23.2,32.6,0,0,0,NaN,0,1005.4,989.7,0,0,0,0,0.19,0.86,3.8,5.7,319,325,13,28.5,31.7,29.9,22.3,0.083,0.132,0.14,0.145,1,3600,280,193,87,532.5,280,479.8,353.8,243.9,109.9,532.5,353.8,606.4
2024-06-24T09:00,30.2,63,22.3,34.8,0,0,0,NaN,0,1005.5,989.9,0,0,0,0,0.35,1.6,3.7,5.1,299,309,14.4,30.7,31.6,29.9,22.3,0.082,0.132,0.14,0.145,1,3600,479,371,108,676.6,479,725.9,554.7,429.7,125.1,676.6,554.7,840.7
2024-06-24T10:00,33.3,49,21,38,0,0,0,NaN,0,1005.3,989.9,0,0,0,0,0.51,2.62,2.8,4.1,310,315,14.8,33.4,31.6,29.9,22.3,0.081,0.132,0.14,0.145,1,3600,664,542,122,760.7,664,943.2,731,596.7,134.3,760.7,731,1038.4
2024-06-24T11:00,35.9,38,19.3,40.5,0,0,0,NaN,0,1005.1,989.8,0,0,0,0,0.65,3.67,4.3,5.5,336,337,16.9,36.4,31.7,29.9,22.3,0.08,0.132,0.14,0.145,1,3600,816,683,133,809.6,816,1116.8,866.5,725.3,141.2,809.6,866.5,1186
2024-06-24T12:00,37.5,35,19.3,42.1,0,0,0,NaN,0,1005,989.8,0,0,0,0,0.77,4.22,7.6,9.3,335,332,22.3,39,31.9,29.9,22.3,0.079,0.132,0.14,0.145,1,3600,918,779,139,835,918,1235,946.5,803.2,143.3,835,946.5,1273.4
2024-06-24T13:00,38.4,35,20.1,43.4,0,0,0,NaN,0,1004.6,989.4,0,0,0,0,0.83,4.41,9,11,337,337,25.2,41.2,32.2,29.9,22.3,0.077,0.132,0.14,0.145,1,3600,965,823,142,844.8,965,1289.7,968.8,826.2,142.6,844.8,968.8,1294.7
2024-06-24T14:00,38.9,32,19.3,43.8,0,0,0,NaN,0,1004.3,989.2,5,0,9,0,0.81,4.72,7,8.8,348,351,26.6,42.9,32.5,29.9,22.3,0.076,0.132,0.14,0.145,1,3600,949,808,141,837.5,949,1277.2,927.7,789.8,137.8,837.5,927.7,1248.5
2024-06-24T15:00,38.4,33,19.4,42.4,0,0,0,NaN,0,1004.2,989,4,0,7,0,0.73,4.5,8.3,10.8,358,358,23.4,43.9,32.8,29.9,22.3,0.075,0.132,0.14,0.145,1,3600,838,692,146,764.5,838,1198.2,795.7,657.1,138.6,764.5,795.7,1137.8
2024-06-24T16:00,38.3,26,15.6,40.5,0,0,0,NaN,0,1004.9,989.7,0,0,0,0,0.65,4.95,6.3,7.8,347,347,22,44.3,33.1,29.9,22.3,0.074,0.132,0.14,0.145,1,3600,766,638,128,798.1,766,1058.3,702.2,584.9,117.3,798.1,702.2,970.2
2024-06-24T17:00,37.4,27,15.5,38.4,0,0,0,NaN,0,1004.6,989.4,0,0,0,0,0.53,4.64,7.6,9.5,355,351,20.5,44,33.4,29.9,22.3,0.073,0.132,0.14,0.145,1,3600,602,486,116,742.1,602,866.9,525.8,424.5,101.3,742.1,525.8,757.1
2024-06-24T18:00,35.6,32,16.3,36.5,0,0,0,NaN,0,1004.7,989.4,0,0,0,0,0.38,3.94,8.4,10.7,350,346,21.2,42.8,33.7,29.9,22.3,0.073,0.132,0.14,0.145,1,3600,410,312,98,648.3,410,637.1,330.2,251.3,78.9,648.3,330.2,513.1
2024-06-24T19:00,33.1,42,18.3,34.8,0,0,0,NaN,0,1005.3,989.9,0,0,0,0,0.22,2.94,8.7,11.3,343,338,20.5,40.8,33.9,29.9,22.3,0.073,0.132,0.14,0.145,1,3600,214,140,74,482.1,214,384.5,141.8,92.8,49,482.1,141.8,254.8
2024-06-24T20:00,30.2,52,19.4,32.6,0,0,0,NaN,0,1005.8,990.2,0,0,0,0,0.09,2.05,7.6,10.5,315,311,19.1,38.3,34.1,29.9,22.3,0.072,0.132,0.14,0.145,1,2102.2,52,23,29,173.8,52,126.3,0,0,0,0,0,0
2024-06-24T21:00,28.3,61,20.1,30.8,0,0,0,NaN,0,1006.3,990.6,0,0,0,0,0.06,1.48,9.5,14,295,293,17.6,35.9,34.1,29.9,22.3,0.072,0.132,0.14,0.145,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-24T22:00,26.6,71,21,28.9,0,0,0,NaN,0,1006.7,990.9,0,0,0,0,0.06,1,14.3,23.2,280,283,26.3,33.9,34.1,29.9,22.3,0.072,0.132,0.14,0.145,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-24T23:00,25.9,68,19.5,27.3,0,0,0,NaN,0,1006.7,990.9,0,0,0,0,0.07,1.07,14.9,26.4,278,281,28.1,32.2,34,29.9,22.3,0.072,0.132,0.14,0.145,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-25T00:00,25.2,65,18.2,26.1,0,0,0,NaN,0,1006.4,990.5,0,0,0,0,0.07,1.12,14.4,27.5,274,276,27.7,30.7,33.8,29.9,22.3,0.072,0.132,0.14,0.145,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-25T01:00,24.8,63,17.2,25.6,0,0,0,NaN,0,1006.3,990.4,0,0,0,0,0.06,1.17,12.3,25.1,277,277,26.3,29.6,33.7,29.9,22.3,0.072,0.132,0.14,0.145,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-25T02:00,24.3,62,16.6,25.3,0,0,0,NaN,0,1006.1,990.2,0,0,0,0,0.05,1.15,9,21.1,270,278,22,28.5,33.4,29.9,22.3,0.072,0.132,0.14,0.145,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-25T03:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0
2024-06-25T04:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0
2024-06-25T05:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0
2024-06-25T06:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,36,NaN,NaN,NaN,NaN,NaN,91.8
2024-06-25T07:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,220.4,NaN,NaN,NaN,NaN,NaN,350.1
2024-06-25T08:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,478.6,NaN,NaN,NaN,NaN,NaN,605.2
2024-06-25T09:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,724.8,NaN,NaN,NaN,NaN,NaN,839.6
2024-06-25T10:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,942.2,NaN,NaN,NaN,NaN,NaN,1037.5
2024-06-25T11:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,1116,NaN,NaN,NaN,NaN,NaN,1185.3
2024-06-25T12:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,1234.4,NaN,NaN,NaN,NaN,NaN,1273
2024-06-25T13:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,1289.4,NaN,NaN,NaN,NaN,NaN,1294.5
2024-06-25T14:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,1277,NaN,NaN,NaN,NaN,NaN,1248.5
2024-06-25T15:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,1198.3,NaN,NaN,NaN,NaN,NaN,1138
2024-06-25T16:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,1058.6,NaN,NaN,NaN,NaN,NaN,970.5
2024-06-25T17:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,867.3,NaN,NaN,NaN,NaN,NaN,757.6
2024-06-25T18:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,637.6,NaN,NaN,NaN,NaN,NaN,513.7
2024-06-25T19:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,385,NaN,NaN,NaN,NaN,NaN,255.3
2024-06-25T20:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,126.7,NaN,NaN,NaN,NaN,NaN,0.2
2024-06-25T21:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0
2024-06-25T22:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0
2024-06-25T23:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0
2024-06-26T00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0
2024-06-26T01:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0
