air_temp,albedo,azimuth,clearsky_dhi,clearsky_dni,clearsky_ghi,clearsky_gti,cloud_opacity,dewpoint_temp,dhi,dni,ghi,gti,precipitable_water,precipitation_rate,relative_humidity,surface_pressure,snow_depth,snow_water_equivalent,snow_soiling_rooftop,snow_soiling_ground,wind_direction_100m,wind_direction_10m,wind_speed_100m,wind_speed_10m,zenith,period_end,period
31,0.12,-127,135,880,973,976,0,16.8,135,880,973,976,22.8,0,42.2,978.5,0,0,0,0,300,311,0.9,0.7,18,2023-06-29T10:50:00+02:00,PT5M
31,0.12,-130,136,881,977,981,0,16.7,136,881,977,981,22.8,0,41.9,978.4,0,0,0,0,301,313,0.9,0.7,17,2023-06-29T10:55:00+02:00,PT5M
31,0.12,-133,136,882,982,986,0,16.7,136,882,982,986,22.8,0,41.7,978.4,0,0,0,0,302,314,0.9,0.7,16,2023-06-29T11:00:00+02:00,PT5M
31,0.12,-136,136,882,986,991,0,16.7,136,882,986,991,22.8,0,41.6,978.4,0,0,0,0,303,315,1,0.7,16,2023-06-29T11:05:00+02:00,PT5M
31,0.12,-140,136,883,990,996,0,16.8,136,883,990,996,22.8,0,41.7,978.4,0,0,0,0,304,316,1,0.7,15,2023-06-29T11:10:00+02:00,PT5M
31,0.12,-143,137,884,993,1000,0,16.9,137,884,993,1000,22.7,0,41.8,978.4,0,0,0,0,305,316,1,0.8,14,2023-06-29T11:15:00+02:00,PT5M
32,0.12,-148,137,885,996,1003,0,17,137,885,996,1003,22.6,0,41.9,978.4,0,0,0,0,306,317,1,0.8,14,2023-06-29T11:20:00+02:00,PT5M
32,0.12,-152,137,886,999,1006,0,17.1,137,886,999,1006,22.5,0,41.9,978.4,0,0,0,0,307,317,1,0.8,13,2023-06-29T11:25:00+02:00,PT5M
32,0.12,-157,137,886,1001,1009,0,17.2,137,886,1001,1009,22.5,0,42,978.4,0,0,0,0,309,317,1,0.8,13,2023-06-29T11:30:00+02:00,PT5M
32,0.12,-162,137,887,1003,1011,0,17.2,137,887,1003,1011,22.4,0,42.1,978.4,0,0,0,0,310,318,1,0.8,12,2023-06-29T11:35:00+02:00,PT5M
32,0.12,-167,137,887,1004,1013,0,17.3,137,887,1004,1013,22.3,0,42.2,978.4,0,0,0,0,311,318,1.1,0.8,12,2023-06-29T11:40:00+02:00,PT5M
32,0.12,-172,137,887,1005,1014,0,17.4,137,887,1005,1014,22.3,0,42.3,978.4,0,0,0,0,312,318,1.1,0.9,12,2023-06-29T11:45:00+02:00,PT5M
32,0.12,-178,137,887,1006,1014,0,17.5,137,887,1006,1014,22.2,0,42.4,978.4,0,0,0,0,313,319,1.1,0.9,12,2023-06-29T11:50:00+02:00,PT5M
32,0.12,177,137,888,1006,1014,0,17.6,137,888,1006,1014,22.1,0,42.4,978.4,0,0,0,0,314,319,1.1,0.9,12,2023-06-29T11:55:00+02:00,PT5M
32,0.12,171,137,888,1006,1014,0,17.7,137,888,1006,1014,22,0,42.5,978.4,0,0,0,0,315,319,1.1,0.9,12,2023-06-29T12:00:00+02:00,PT5M
32,0.12,166,137,887,1005,1013,0,17.7,137,887,1005,1013,22,0,42.6,978.4,0,0,0,0,315,319,1.1,0.9,12,2023-06-29T12:05:00+02:00,PT5M
32,0.12,160,137,887,1003,1011,0,17.7,137,887,1003,1011,22.1,0,42.6,978.4,0,0,0,0,315,319,1.1,0.9,12,2023-06-29T12:10:00+02:00,PT5M
32,0.12,155,137,886,1001,1009,0,17.8,137,886,1001,1009,22.1,0,42.6,978.3,0,0,0,0,314,319,1.1,0.9,13,2023-06-29T12:15:00+02:00,PT5M
32,0.12,151,137,886,999,1006,0,17.8,137,886,999,1006,22.2,0,42.6,978.3,0,0,0,0,314,319,1.2,0.9,13,2023-06-29T12:20:00+02:00,PT5M
32,0.12,147,137,885,996,1003,0,17.8,137,885,996,1003,22.3,0,42.6,978.3,0,0,0,0,314,319,1.2,0.9,14,2023-06-29T12:25:00+02:00,PT5M
32,0.12,142,137,884,993,1000,0,17.8,137,884,993,1000,22.3,0,42.6,978.2,0,0,0,0,313,319,1.2,0.9,14,2023-06-29T12:30:00+02:00,PT5M
32,0.12,139,136,884,990,996,0,17.9,136,884,990,996,22.4,0,42.6,978.2,0,0,0,0,313,319,1.2,0.9,15,2023-06-29T12:35:00+02:00,PT5M
32,0.12,135,136,883,986,991,0,17.9,136,883,986,991,22.4,0,42.6,978.2,0,0,0,0,313,319,1.2,0.9,16,2023-06-29T12:40:00+02:00,PT5M
32,0.12,132,135,883,982,986,0,17.9,135,883,982,986,22.5,0,42.6,978.1,0,0,0,0,313,319,1.2,0.9,17,2023-06-29T12:45:00+02:00,PT5M
32,0.12,129,135,882,977,981,0,17.9,135,882,977,981,22.5,0,42.6,978.1,0,0,0,0,312,319,1.2,0.9,17,2023-06-29T12:50:00+02:00,PT5M
32,0.12,127,134,882,972,975,0,18,134,882,972,975,22.6,0,42.6,978.1,0,0,0,0,312,319,1.2,0.9,18,2023-06-29T12:55:00+02:00,PT5M
32,0.12,124,133,881,966,968,0,18,133,881,966,968,22.6,0,42.6,978,0,0,0,0,312,319,1.2,0.9,19,2023-06-29T13:00:00+02:00,PT5M
32,0.12,122,133,880,961,962,0,18,133,880,961,962,22.7,0,42.7,978,0,0,0,0,312,319,1.2,0.9,20,2023-06-29T13:05:00+02:00,PT5M
32,0.12,120,132,879,954,954,0,18.1,132,879,954,954,22.7,0,42.9,978,0,0,0,0,311,318,1.2,1,21,2023-06-29T13:10:00+02:00,PT5M
32,0.12,118,131,878,948,947,0,18.1,131,878,948,947,22.8,0,43,977.9,0,0,0,0,311,317,1.2,1,22,2023-06-29T13:15:00+02:00,PT5M
32,0.12,116,131,877,941,938,0,18.1,131,877,941,938,22.8,0,43.2,977.9,0,0,0,0,311,317,1.3,1,22,2023-06-29T13:20:00+02:00,PT5M
32,0.12,114,130,876,933,930,0,18.2,130,876,933,930,22.9,0,43.3,977.9,0,0,0,0,311,316,1.3,1,23,2023-06-29T13:25:00+02:00,PT5M
32,0.12,112,129,874,926,921,0,18.2,129,874,926,921,22.9,0,43.5,977.8,0,0,0,0,310,315,1.3,1,24,2023-06-29T13:30:00+02:00,PT5M
32,0.12,111,129,872,917,911,0,18.3,129,872,917,911,22.9,0,43.6,977.8,0,0,0,0,310,315,1.3,1.1,25,2023-06-29T13:35:00+02:00,PT5M
32,0.12,109,130,868,908,901,0,18.3,130,868,908,901,23,0,43.8,977.8,0,0,0,0,310,314,1.3,1.1,26,2023-06-29T13:40:00+02:00,PT5M
32,0.12,108,131,864,899,890,0,18.4,131,864,899,890,23,0,44,977.7,0,0,0,0,310,313,1.4,1.1,27,2023-06-29T13:45:00+02:00,PT5M
32,0.12,107,131,861,889,879,0,18.4,131,861,889,879,23.1,0,44.1,977.7,0,0,0,0,310,313,1.4,1.1,28,2023-06-29T13:50:00+02:00,PT5M
32,0.12,106,132,857,880,867,0,18.4,132,857,880,867,23.1,0,44.3,977.7,0,0,0,0,310,312,1.4,1.2,29,2023-06-29T13:55:00+02:00,PT5M
32,0.12,104,132,852,869,855,0,18.5,132,852,869,855,23.1,0,44.4,977.6,0,0,0,0,309,312,1.4,1.2,30,2023-06-29T14:00:00+02:00,PT5M
32,0.12,103,133,848,859,843,0,18.5,133,848,859,843,23.2,0,44.5,977.6,0,0,0,0,309,312,1.4,1.2,31,2023-06-29T14:05:00+02:00,PT5M
32,0.12,102,133,844,848,830,0,18.5,133,844,848,830,23.2,0,44.6,977.6,0,0,0,0,309,312,1.5,1.2,32,2023-06-29T14:10:00+02:00,PT5M
32,0.12,101,134,839,836,817,0,18.5,134,839,836,817,23.1,0,44.6,977.6,0,0,0,0,309,312,1.5,1.3,33,2023-06-29T14:15:00+02:00,PT5M
32,0.12,100,134,835,825,804,0,18.5,134,835,825,804,23.1,0,44.7,977.6,0,0,0,0,308,312,1.5,1.3,34,2023-06-29T14:20:00+02:00,PT5M
32,0.12,99,134,830,813,790,0,18.5,134,830,813,790,23.1,0,44.7,977.5,0,0,0,0,308,312,1.6,1.3,35,2023-06-29T14:25:00+02:00,PT5M
32,0.12,98,135,825,801,776,0,18.5,135,825,801,776,23.1,0,44.7,977.5,0,0,0,0,308,312,1.6,1.3,36,2023-06-29T14:30:00+02:00,PT5M
32,0.12,97,134,821,788,762,0,18.6,134,821,788,762,23.1,0,44.8,977.5,0,0,0,0,307,312,1.7,1.4,37,2023-06-29T14:35:00+02:00,PT5M
32,0.12,96,134,817,776,747,0,18.6,134,817,776,747,23.1,0,44.8,977.5,0,0,0,0,307,312,1.7,1.4,38,2023-06-29T14:40:00+02:00,PT5M
32,0.12,96,133,813,763,732,0,18.6,133,813,763,732,23.1,0,44.9,977.5,0,0,0,0,307,312,1.7,1.4,39,2023-06-29T14:45:00+02:00,PT5M
32,0.12,95,132,810,750,717,0,18.6,132,810,750,717,23.1,0,44.9,977.5,0,0,0,0,307,312,1.8,1.4,40,2023-06-29T14:50:00+02:00,PT5M
32,0.12,94,131,805,736,702,0,18.6,131,805,736,702,23.1,0,45,977.4,0,0,0,0,307,312,1.8,1.5,41,2023-06-29T14:55:00+02:00,PT5M
32,0.12,93,130,801,723,686,0,18.6,130,801,723,686,23.1,0,45,977.4,0,0,0,0,306,312,1.8,1.5,42,2023-06-29T15:00:00+02:00,PT5M
32,0.12,92,129,797,709,670,0,18.6,129,797,709,670,23.1,0,45.1,977.4,0,0,0,0,307,313,1.9,1.5,43,2023-06-29T15:05:00+02:00,PT5M
32,0.12,92,128,792,695,654,0,18.6,128,792,695,654,23,0,45.1,977.4,0,0,0,0,308,313,2,1.5,44,2023-06-29T15:10:00+02:00,PT5M
32,0.12,91,127,787,680,637,0,18.6,127,787,680,637,23,0,45.1,977.4,0,0,0,0,309,314,2,1.6,45,2023-06-29T15:15:00+02:00,PT5M
32,0.12,90,126,782,666,621,0,18.5,126,782,666,621,23,0,45.2,977.3,0,0,0,0,310,315,2.1,1.6,46,2023-06-29T15:20:00+02:00,PT5M
32,0.12,89,125,777,651,604,0,18.5,125,777,651,604,23,0,45.2,977.3,0,0,0,0,311,315,2.1,1.7,47,2023-06-29T15:25:00+02:00,PT5M
32,0.12,89,124,771,636,587,0,18.5,124,771,636,587,22.9,0,45.2,977.3,0,0,0,0,312,316,2.2,1.7,48,2023-06-29T15:30:00+02:00,PT5M
32,0.12,88,122,766,620,569,0,18.5,122,766,620,569,22.9,0,45.3,977.3,0,0,0,0,313,316,2.3,1.8,49,2023-06-29T15:35:00+02:00,PT5M
32,0.12,87,121,760,605,552,0,18.5,121,760,605,552,22.9,0,45.3,977.2,0,0,0,0,313,317,2.3,1.8,50,2023-06-29T15:40:00+02:00,PT5M
32,0.12,87,119,755,589,534,0,18.5,119,755,589,534,22.9,0,45.4,977.2,0,0,0,0,314,317,2.4,1.8,51,2023-06-29T15:45:00+02:00,PT5M
32,0.12,86,118,749,574,516,0,18.4,118,749,574,516,22.8,0,45.4,977.2,0,0,0,0,315,318,2.5,1.9,53,2023-06-29T15:50:00+02:00,PT5M
32,0.12,85,116,743,558,498,0,18.4,116,743,558,498,22.8,0,45.4,977.2,0,0,0,0,316,318,2.5,1.9,54,2023-06-29T15:55:00+02:00,PT5M
32,0.12,85,114,736,542,480,0,18.4,114,736,542,480,22.8,0,45.5,977.1,0,0,0,0,316,319,2.6,2,55,2023-06-29T16:00:00+02:00,PT5M
32,0.12,84,113,730,525,462,0,18.4,113,730,525,462,22.8,0,45.6,977.1,0,0,0,0,317,319,2.7,2,56,2023-06-29T16:05:00+02:00,PT5M
32,0.12,83,111,723,509,444,0,18.4,111,723,509,444,22.7,0,45.8,977.1,0,0,0,0,317,320,2.7,2.1,57,2023-06-29T16:10:00+02:00,PT5M
32,0.12,83,109,715,493,425,0,18.5,109,715,493,425,22.7,0,46,977.1,0,0,0,0,317,320,2.8,2.1,58,2023-06-29T16:15:00+02:00,PT5M
31,0.12,82,107,708,476,407,0,18.5,107,708,476,407,22.7,0,46.2,977.1,0,0,0,0,317,320,2.9,2.2,59,2023-06-29T16:20:00+02:00,PT5M
31,0.12,81,106,700,459,388,0,18.5,106,700,459,388,22.6,0,46.4,977.2,0,0,0,0,317,321,2.9,2.2,60,2023-06-29T16:25:00+02:00,PT5M
31,0.12,81,104,691,443,370,0,18.5,104,691,443,370,22.6,0,46.6,977.2,0,0,0,0,318,321,3,2.3,61,2023-06-29T16:30:00+02:00,PT5M
31,0.12,80,102,682,426,351,0,18.6,102,682,426,351,22.6,0,46.8,977.2,0,0,0,0,318,321,3.1,2.3,62,2023-06-29T16:35:00+02:00,PT5M
31,0.12,80,100,673,409,333,0,18.6,100,673,409,333,22.5,0,47,977.2,0,0,0,0,318,322,3.2,2.4,63,2023-06-29T16:40:00+02:00,PT5M
31,0.12,79,98,663,392,314,0,18.6,98,663,392,314,22.5,0,47.2,977.2,0,0,0,0,318,322,3.2,2.4,64,2023-06-29T16:45:00+02:00,PT5M
31,0.12,78,95,652,375,296,0,18.6,95,652,375,296,22.5,0,47.4,977.2,0,0,0,0,318,322,3.3,2.5,65,2023-06-29T16:50:00+02:00,PT5M
31,0.12,78,93,642,358,277,0,18.7,93,642,358,277,22.4,0,47.7,977.2,0,0,0,0,318,322,3.4,2.6,66,2023-06-29T16:55:00+02:00,PT5M
31,0.12,77,91,630,341,259,0,18.7,91,630,341,259,22.4,0,47.9,977.2,0,0,0,0,318,323,3.4,2.6,67,2023-06-29T17:00:00+02:00,PT5M
31,0.12,76,89,618,324,241,0,18.7,89,618,324,241,22.3,0,48.1,977.2,0,0,0,0,318,322,3.5,2.6,68,2023-06-29T17:05:00+02:00,PT5M
31,0.12,76,86,605,307,223,0,18.7,86,605,307,223,22.3,0,48.3,977.2,0,0,0,0,318,322,3.5,2.6,69,2023-06-29T17:10:00+02:00,PT5M
31,0.12,75,84,592,290,206,0,18.7,84,592,290,206,22.2,0,48.5,977.2,0,0,0,0,317,321,3.5,2.6,70,2023-06-29T17:15:00+02:00,PT5M
31,0.12,75,81,577,273,189,0,18.7,81,577,273,189,22.1,0,48.7,977.2,0,0,0,0,317,321,3.5,2.6,71,2023-06-29T17:20:00+02:00,PT5M
31,0.12,74,79,562,256,172,0,18.7,79,562,256,172,22,0,48.9,977.1,0,0,0,0,317,320,3.6,2.6,72,2023-06-29T17:25:00+02:00,PT5M
31,0.12,73,76,546,240,155,0,18.7,76,546,240,155,21.9,0,49.1,977.1,0,0,0,0,316,320,3.6,2.6,73,2023-06-29T17:30:00+02:00,PT5M
31,0.12,73,73,529,223,139,0,18.6,73,529,223,139,21.8,0,49.3,977.1,0,0,0,0,316,319,3.6,2.6,74,2023-06-29T17:35:00+02:00,PT5M
30,0.12,72,70,511,207,123,0,18.6,70,511,207,123,21.7,0,49.5,977.1,0,0,0,0,316,319,3.6,2.6,75,2023-06-29T17:40:00+02:00,PT5M
30,0.12,71,67,492,191,108,0,18.6,67,492,191,108,21.6,0,49.7,977.1,0,0,0,0,315,318,3.7,2.6,75,2023-06-29T17:45:00+02:00,PT5M
30,0.12,71,64,471,175,93,0,18.6,64,471,175,93,21.5,0,49.9,977.1,0,0,0,0,315,318,3.7,2.6,76,2023-06-29T17:50:00+02:00,PT5M
30,0.12,70,61,449,159,79,0,18.6,61,449,159,79,21.4,0,50.2,977,0,0,0,0,314,317,3.7,2.6,77,2023-06-29T17:55:00+02:00,PT5M
30,0.12,70,58,426,143,65,0,18.6,58,426,143,65,21.4,0,50.4,977,0,0,0,0,314,317,3.7,2.6,78,2023-06-29T18:00:00+02:00,PT5M
30,0.12,69,54,401,128,53,0,18.6,54,401,128,53,21.3,0,50.6,977,0,0,0,0,314,316,3.7,2.6,79,2023-06-29T18:05:00+02:00,PT5M
30,0.12,68,50,374,113,41,0,18.6,50,374,113,41,21.1,0,50.8,977,0,0,0,0,313,316,3.7,2.6,80,2023-06-29T18:10:00+02:00,PT5M
30,0.12,68,47,345,99,34,0,18.5,47,345,99,34,21,0,51.1,977,0,0,0,0,313,316,3.6,2.5,81,2023-06-29T18:15:00+02:00,PT5M
30,0.12,67,43,314,85,32,0,18.5,43,314,85,32,20.9,0,51.3,977,0,0,0,0,312,315,3.6,2.5,82,2023-06-29T18:20:00+02:00,PT5M
30,0.12,66,38,281,72,30,0,18.4,38,281,72,30,20.8,0,51.5,977.1,0,0,0,0,312,315,3.6,2.5,83,2023-06-29T18:25:00+02:00,PT5M
29,0.12,66,34,246,60,27,0,18.4,34,246,60,27,20.7,0,51.8,977.1,0,0,0,0,311,314,3.5,2.5,84,2023-06-29T18:30:00+02:00,PT5M
29,0.12,65,30,208,48,24,0,18.4,30,208,48,24,20.6,0,52,977.1,0,0,0,0,311,314,3.5,2.4,85,2023-06-29T18:35:00+02:00,PT5M
29,0.12,64,25,137,37,21,0,18.4,25,137,37,21,20.5,0,52.3,977.1,0,0,0,0,310,314,3.5,2.4,86,2023-06-29T18:40:00+02:00,PT5M
29,0.12,64,20,80,27,17,0,18.3,20,80,27,17,20.3,0,52.5,977.1,0,0,0,0,310,313,3.4,2.4,87,2023-06-29T18:45:00+02:00,PT5M
29,0.12,63,14,39,17,13,0,18.3,14,39,17,13,20.2,0,52.8,977.1,0,0,0,0,309,313,3.4,2.3,88,2023-06-29T18:50:00+02:00,PT5M
29,0.12,62,8,13,9,8,0,18.2,8,13,9,8,20.1,0,53,977.1,0,0,0,0,308,312,3.3,2.3,89,2023-06-29T18:55:00+02:00,PT5M
29,0.12,61,2,2,3,2,0,18.2,2,2,3,2,20,0,53.3,977.1,0,0,0,0,308,312,3.3,2.3,90,2023-06-29T19:00:00+02:00,PT5M
29,0.12,61,0,0,0,0,0,18.2,0,0,0,0,19.9,0,53.6,977.1,0,0,0,0,307,311,3.3,2.2,90,2023-06-29T19:05:00+02:00,PT5M
28,0.12,60,0,0,0,0,0,18.2,0,0,0,0,19.8,0,54,977.2,0,0,0,0,306,310,3.2,2.2,91,2023-06-29T19:10:00+02:00,PT5M
28,0.12,59,0,0,0,0,0,18.2,0,0,0,0,19.7,0,54.4,977.2,0,0,0,0,305,309,3.1,2.1,92,2023-06-29T19:15:00+02:00,PT5M
28,0.12,59,0,0,0,0,0,18.3,0,0,0,0,19.7,0,54.8,977.2,0,0,0,0,304,308,3.1,2.1,93,2023-06-29T19:20:00+02:00,PT5M
28,0.12,58,0,0,0,0,0,18.3,0,0,0,0,19.6,0,55.2,977.2,0,0,0,0,302,306,3,2,94,2023-06-29T19:25:00+02:00,PT5M
28,0.12,57,0,0,0,0,0,18.3,0,0,0,0,19.5,0,55.6,977.3,0,0,0,0,301,305,3,2,95,2023-06-29T19:30:00+02:00,PT5M
28,0.12,56,0,0,0,0,0,18.3,0,0,0,0,19.4,0,56,977.3,0,0,0,0,300,304,2.9,1.9,96,2023-06-29T19:35:00+02:00,PT5M
28,0.12,55,0,0,0,0,0,18.3,0,0,0,0,19.3,0,56.4,977.3,0,0,0,0,298,302,2.9,1.9,97,2023-06-29T19:40:00+02:00,PT5M
28,0.12,55,0,0,0,0,0,18.3,0,0,0,0,19.2,0,56.8,977.3,0,0,0,0,297,301,2.8,1.8,97,2023-06-29T19:45:00+02:00,PT5M
28,0.12,54,0,0,0,0,0,18.4,0,0,0,0,19.2,0,57.2,977.4,0,0,0,0,296,299,2.8,1.8,98,2023-06-29T19:50:00+02:00,PT5M
28,0.12,53,0,0,0,0,0,18.4,0,0,0,0,19.1,0,57.7,977.4,0,0,0,0,294,298,2.8,1.7,99,2023-06-29T19:55:00+02:00,PT5M
27,0.12,52,0,0,0,0,0,18.4,0,0,0,0,19,0,58.1,977.4,0,0,0,0,293,296,2.7,1.7,100,2023-06-29T20:00:00+02:00,PT5M
27,0.12,51,0,0,0,0,0,18.4,0,0,0,0,18.9,0,58.5,977.4,0,0,0,0,291,295,2.7,1.6,101,2023-06-29T20:05:00+02:00,PT5M
27,0.12,51,0,0,0,0,0,18.4,0,0,0,0,18.9,0,58.7,977.4,0,0,0,0,291,294,2.6,1.6,101,2023-06-29T20:10:00+02:00,PT5M
27,0.12,50,0,0,0,0,0,18.4,0,0,0,0,18.9,0,59,977.4,0,0,0,0,290,294,2.6,1.5,102,2023-06-29T20:15:00+02:00,PT5M
27,0.12,49,0,0,0,0,0,18.4,0,0,0,0,18.8,0,59.3,977.4,0,0,0,0,289,293,2.5,1.5,103,2023-06-29T20:20:00+02:00,PT5M
27,0.12,48,0,0,0,0,0,18.4,0,0,0,0,18.8,0,59.6,977.4,0,0,0,0,288,293,2.5,1.4,104,2023-06-29T20:25:00+02:00,PT5M
27,0.12,47,0,0,0,0,0,18.4,0,0,0,0,18.8,0,59.9,977.4,0,0,0,0,287,292,2.5,1.4,104,2023-06-29T20:30:00+02:00,PT5M
27,0.12,46,0,0,0,0,0,18.5,0,0,0,0,18.8,0,60.2,977.4,0,0,0,0,286,291,2.4,1.3,105,2023-06-29T20:35:00+02:00,PT5M
27,0.12,45,0,0,0,0,0,18.5,0,0,0,0,18.7,0,60.5,977.4,0,0,0,0,285,291,2.4,1.3,106,2023-06-29T20:40:00+02:00,PT5M
27,0.12,44,0,0,0,0,0,18.5,0,0,0,0,18.7,0,60.8,977.4,0,0,0,0,284,290,2.4,1.2,107,2023-06-29T20:45:00+02:00,PT5M
27,0.12,43,0,0,0,0,0,18.5,0,0,0,0,18.7,0,61.1,977.4,0,0,0,0,283,289,2.3,1.2,107,2023-06-29T20:50:00+02:00,PT5M
27,0.12,42,0,0,0,0,0,18.5,0,0,0,0,18.6,0,61.4,977.4,0,0,0,0,282,288,2.3,1.1,108,2023-06-29T20:55:00+02:00,PT5M
26,0.12,41,0,0,0,0,0,18.5,0,0,0,0,18.6,0,61.7,977.4,0,0,0,0,281,287,2.3,1.1,109,2023-06-29T21:00:00+02:00,PT5M
26,0.12,40,0,0,0,0,0,18.5,0,0,0,0,18.6,0,62.1,977.4,0,0,0,0,280,287,2.2,1,109,2023-06-29T21:05:00+02:00,PT5M
26,0.12,39,0,0,0,0,0,18.5,0,0,0,0,18.6,0,62.5,977.5,0,0,0,0,280,286,2.2,1,110,2023-06-29T21:10:00+02:00,PT5M
26,0.12,38,0,0,0,0,0,18.6,0,0,0,0,18.6,0,62.9,977.5,0,0,0,0,280,286,2.2,1,111,2023-06-29T21:15:00+02:00,PT5M
26,0.12,37,0,0,0,0,0,18.6,0,0,0,0,18.7,0,63.3,977.6,0,0,0,0,280,286,2.1,1,111,2023-06-29T21:20:00+02:00,PT5M
26,0.12,36,0,0,0,0,0,18.6,0,0,0,0,18.7,0,63.7,977.6,0,0,0,0,280,286,2.1,1,112,2023-06-29T21:25:00+02:00,PT5M
26,0.12,35,0,0,0,0,0,18.6,0,0,0,0,18.7,0,64.1,977.6,0,0,0,0,280,286,2.1,0.9,113,2023-06-29T21:30:00+02:00,PT5M
26,0.12,34,0,0,0,0,0,18.7,0,0,0,0,18.7,0,64.5,977.7,0,0,0,0,280,285,2.1,0.9,113,2023-06-29T21:35:00+02:00,PT5M
26,0.12,33,0,0,0,0,0,18.7,0,0,0,0,18.8,0,65,977.7,0,0,0,0,280,285,2,0.9,114,2023-06-29T21:40:00+02:00,PT5M
26,0.12,32,0,0,0,0,0,18.7,0,0,0,0,18.8,0,65.4,977.8,0,0,0,0,279,285,2,0.9,114,2023-06-29T21:45:00+02:00,PT5M
26,0.12,31,0,0,0,0,0,18.7,0,0,0,0,18.8,0,65.8,977.8,0,0,0,0,279,285,2,0.9,115,2023-06-29T21:50:00+02:00,PT5M
26,0.12,30,0,0,0,0,0,18.8,0,0,0,0,18.8,0,66.2,977.9,0,0,0,0,279,284,2,0.9,115,2023-06-29T21:55:00+02:00,PT5M
25,0.12,29,0,0,0,0,0,18.8,0,0,0,0,18.9,0,66.7,977.9,0,0,0,0,279,284,1.9,0.8,116,2023-06-29T22:00:00+02:00,PT5M
25,0.12,27,0,0,0,0,0,18.8,0,0,0,0,18.9,0,67,977.9,0,0,0,0,279,284,1.9,0.8,116,2023-06-29T22:05:00+02:00,PT5M
25,0.12,26,0,0,0,0,0,18.8,0,0,0,0,19,0,67.2,977.9,0,0,0,0,279,285,1.9,0.8,117,2023-06-29T22:10:00+02:00,PT5M
25,0.12,25,0,0,0,0,0,18.8,0,0,0,0,19,0,67.5,977.8,0,0,0,0,280,286,1.9,0.8,117,2023-06-29T22:15:00+02:00,PT5M
25,0.12,24,0,0,0,0,0,18.8,0,0,0,0,19.1,0,67.7,977.8,0,0,0,0,280,287,1.9,0.8,118,2023-06-29T22:20:00+02:00,PT5M
25,0.12,23,0,0,0,0,0,18.8,0,0,0,0,19.1,0,67.9,977.8,0,0,0,0,280,287,1.9,0.8,118,2023-06-29T22:25:00+02:00,PT5M
25,0.12,21,0,0,0,0,0,18.8,0,0,0,0,19.2,0,68.2,977.7,0,0,0,0,281,288,1.8,0.8,118,2023-06-29T22:30:00+02:00,PT5M
25,0.12,20,0,0,0,0,0,18.8,0,0,0,0,19.2,0,68.4,977.7,0,0,0,0,281,289,1.8,0.8,119,2023-06-29T22:35:00+02:00,PT5M
25,0.12,19,0,0,0,0,0,18.8,0,0,0,0,19.3,0,68.6,977.7,0,0,0,0,282,290,1.8,0.8,119,2023-06-29T22:40:00+02:00,PT5M
25,0.12,18,0,0,0,0,0,18.8,0,0,0,0,19.4,0,68.9,977.6,0,0,0,0,282,290,1.8,0.8,119,2023-06-29T22:45:00+02:00,PT5M
25,0.12,16,0,0,0,0,0,18.8,0,0,0,0,19.4,0,69.1,977.6,0,0,0,0,282,291,1.8,0.8,120,2023-06-29T22:50:00+02:00,PT5M
25,0.12,15,0,0,0,0,0,18.8,0,0,0,0,19.5,0,69.4,977.6,0,0,0,0,283,292,1.8,0.8,120,2023-06-29T22:55:00+02:00,PT5M
25,0.12,14,0,0,0,0,0,18.8,0,0,0,0,19.5,0,69.6,977.5,0,0,0,0,283,293,1.8,0.8,120,2023-06-29T23:00:00+02:00,PT5M
25,0.12,13,0,0,0,0,0,18.8,0,0,0,0,19.6,0,69.8,977.5,0,0,0,0,285,296,1.8,0.8,121,2023-06-29T23:05:00+02:00,PT5M
25,0.12,11,0,0,0,0,0,18.8,0,0,0,0,19.8,0,69.8,977.6,0,0,0,0,288,300,1.8,0.8,121,2023-06-29T23:10:00+02:00,PT5M
25,0.12,10,0,0,0,0,0,18.7,0,0,0,0,20,0,69.9,977.6,0,0,0,0,290,304,1.9,0.9,121,2023-06-29T23:15:00+02:00,PT5M
25,0.12,9,0,0,0,0,0,18.7,0,0,0,0,20.2,0,70,977.7,0,0,0,0,293,308,1.9,1,121,2023-06-29T23:20:00+02:00,PT5M
25,0.12,7,0,0,0,0,0,18.7,0,0,0,0,20.4,0,70,977.7,0,0,0,0,295,311,2,1,121,2023-06-29T23:25:00+02:00,PT5M
25,0.12,6,0,0,0,0,0,18.7,0,0,0,0,20.6,0,70.1,977.7,0,0,0,0,297,314,2.1,1.1,121,2023-06-29T23:30:00+02:00,PT5M
24,0.12,5,0,0,0,0,0,18.6,0,0,0,0,20.8,0,70.2,977.8,0,0,0,0,299,316,2.1,1.2,121,2023-06-29T23:35:00+02:00,PT5M
24,0.12,3,0,0,0,0,0,18.6,0,0,0,0,21,0,70.2,977.8,0,0,0,0,301,318,2.2,1.2,121,2023-06-29T23:40:00+02:00,PT5M
24,0.12,2,0,0,0,0,0,18.6,0,0,0,0,21.2,0,70.3,977.9,0,0,0,0,303,320,2.3,1.3,122,2023-06-29T23:45:00+02:00,PT5M
24,0.12,1,0,0,0,0,0,18.6,0,0,0,0,21.4,0,70.4,977.9,0,0,0,0,305,322,2.4,1.4,122,2023-06-29T23:50:00+02:00,PT5M
