datetime,inverter,temperature_2m (°C),relative_humidity_2m (%),apparent_temperature (°C),precipitation (mm),rain (mm),cloud_cover (%),cloud_cover_low (%),cloud_cover_mid (%),cloud_cover_high (%),wind_speed_10m (km/h),wind_speed_100m (km/h),wind_gusts_10m (km/h),is_day (),sunshine_duration (s),shortwave_radiation (W/m²),direct_radiation (W/m²),diffuse_radiation (W/m²),direct_normal_irradiance (W/m²),global_tilted_irradiance (W/m²),terrestrial_radiation (W/m²),shortwave_radiation_instant (W/m²),direct_radiation_instant (W/m²),diffuse_radiation_instant (W/m²),direct_normal_irradiance_instant (W/m²),terrestrial_radiation_instant (W/m²),azimuth,zenith,id,panel_size,energy
2024-06-17 10:00:00,11455.820833333331,30.9,55.0,34.5,0.0,0.0,90.0,100.0,0.0,0.0,4.9,5.9,17.3,1,3600.0,543.0,276.0,267.0,385.5,543.0,948.7,597.2,303.6,293.7,385.5,1043.5,-109,26,inverter1,107.1,8768.028417194088
2024-06-17 11:00:00,12219.045833333334,32.6,48.0,35.5,0.0,0.0,43.0,48.0,0.0,0.0,6.4,8.0,19.8,1,3600.0,546.0,195.0,351.0,230.4,546.0,1121.4,579.4,206.9,372.5,230.4,1189.9,-134,16,inverter1,107.1,7931.549582965754
2024-06-17 12:00:00,12530.095833333333,34.5,41.0,37.9,0.0,0.0,31.0,32.0,0.0,6.0,8.9,10.9,24.5,1,3600.0,762.0,521.0,241.0,557.5,762.0,1238.2,785.2,536.8,248.3,557.5,1275.9,168,12,inverter1,107.1,10751.202271901138
2024-06-17 13:00:00,12200.1,35.2,40.0,39.3,0.0,0.0,26.0,23.0,1.0,14.0,10.8,13.4,28.4,1,3600.0,904.0,669.0,235.0,686.4,904.0,1291.4,907.0,671.2,235.8,686.4,1295.6,123,19,inverter1,107.1,11726.662086717268
2024-06-17 14:00:00,11088.570833333331,35.1,41.0,38.7,0.0,0.0,32.0,14.0,4.0,55.0,11.9,14.5,30.2,1,3600.0,857.0,632.0,225.0,655.7,857.0,1277.3,837.2,617.4,219.8,655.7,1247.8,104,31,inverter1,107.1,10068.093512252899
2024-06-17 15:00:00,8501.120833333332,35.2,41.0,38.3,0.0,0.0,24.0,4.0,5.0,59.0,12.0,14.9,29.9,1,3600.0,754.0,500.0,254.0,553.6,754.0,1196.8,715.4,474.4,241.0,553.6,1135.5,93,43,inverter1,107.1,8087.893225281776
2024-06-17 16:00:00,6440.754166666667,34.3,42.0,37.5,0.0,0.0,1.0,0.0,1.0,0.0,10.9,13.5,28.1,1,3600.0,747.0,613.0,134.0,769.6,747.0,1055.4,684.2,561.4,122.7,769.6,966.6,84,55,inverter1,107.1,6237.676097189622
2024-06-17 17:00:00,4245.125,32.9,47.0,35.6,0.0,0.0,2.0,2.0,1.0,0.0,9.3,11.3,27.7,1,3600.0,578.0,457.0,121.0,701.9,578.0,862.8,504.1,398.6,105.5,701.9,752.5,77,67,inverter1,107.1,3604.4944978980025
2024-06-17 18:00:00,1279.1666666666667,32.1,49.0,35.0,0.0,0.0,2.0,0.0,1.0,4.0,6.1,7.6,24.1,1,3600.0,390.0,287.0,103.0,601.7,390.0,632.0,313.3,230.6,82.7,601.7,507.8,69,79,inverter1,107.1,1161.0586269718974
2024-06-17 19:00:00,436.9375,31.1,52.0,34.0,0.0,0.0,1.0,0.0,0.0,4.0,6.5,8.3,18.0,1,3600.0,201.0,127.0,74.0,444.2,201.0,378.9,132.1,83.5,48.7,444.2,249.1,61,90,inverter1,107.1,596.6014674379859
2024-06-17 20:00:00,13.841666666666669,29.5,58.0,32.8,0.0,0.0,3.0,3.0,0.0,0.0,4.9,6.0,16.2,1,1530.51,47.0,19.0,28.0,146.0,47.0,120.6,0.0,0.0,0.0,0.0,0.0,52,100,inverter1,107.1,85.29880271056307
2024-06-17 21:00:00,0.0,27.8,66.0,31.1,0.0,0.0,7.0,7.0,0.0,1.0,6.5,8.3,14.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,109,inverter1,107.1,0.0
2024-06-17 22:00:00,0.0,26.5,71.0,29.9,0.0,0.0,6.0,2.0,0.0,14.0,5.8,7.6,14.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,116,inverter1,107.1,0.0
2024-06-17 23:00:00,0.0,25.8,73.0,29.3,0.0,0.0,0.0,0.0,0.0,1.0,4.8,6.9,12.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,120,inverter1,107.1,0.0
2024-06-18 00:00:00,0.0,25.4,75.0,28.9,0.0,0.0,1.0,1.0,0.0,0.0,4.2,6.3,10.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3,121,inverter1,107.1,0.0
2024-06-18 01:00:00,0.0,25.0,76.0,28.8,0.0,0.0,0.0,0.0,0.0,0.0,2.5,3.8,8.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19,119,inverter1,107.1,0.0
2024-06-18 02:00:00,0.0,24.6,79.0,28.4,0.0,0.0,0.0,0.0,0.0,0.0,2.5,3.3,5.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33,114,inverter1,107.1,0.0
2024-06-18 03:00:00,0.0,23.9,83.0,27.6,0.0,0.0,0.0,0.0,0.0,0.0,4.3,5.8,7.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45,106,inverter1,107.1,0.0
2024-06-18 04:00:00,0.0,23.6,88.0,27.4,0.0,0.0,6.0,7.0,0.0,0.0,6.2,9.9,11.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-55,97,inverter1,107.1,0.0
2024-06-18 05:00:00,0.5586206896551724,23.3,91.0,27.1,0.0,0.0,1.0,1.0,0.0,0.0,5.9,10.0,11.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-64,86,inverter1,107.1,0.0
2024-06-18 06:00:00,509.325,23.2,92.0,27.4,0.0,0.0,1.0,1.0,0.0,0.0,3.8,6.9,10.8,1,0.0,6.0,1.0,5.0,13.6,6.0,39.2,15.0,2.5,12.5,28.8,98.4,-72,75,inverter1,107.1,0.0
2024-06-18 07:00:00,3086.170833333333,24.5,85.0,28.9,0.0,0.0,0.0,0.0,0.0,0.0,2.2,3.6,9.0,1,3600.0,102.0,51.0,51.0,297.3,102.0,227.2,160.2,80.1,80.1,297.3,357.0,-79,63,inverter1,107.1,2879.601108707132
2024-06-18 08:00:00,6639.925,26.9,72.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,4.4,12.6,1,3600.0,281.0,193.0,88.0,526.7,281.0,485.5,354.2,243.3,110.9,526.7,612.0,-87,51,inverter1,107.1,6423.231831285249
2024-06-18 09:00:00,9283.516666666666,29.2,62.0,33.1,0.0,0.0,0.0,0.0,0.0,0.0,3.3,4.0,14.8,1,3600.0,474.0,362.0,112.0,655.8,474.0,731.4,548.2,418.7,129.5,655.8,845.9,-96,38,inverter1,107.1,9397.589303277433
2024-06-18 10:00:00,11085.375,31.5,54.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,3.8,16.2,1,3600.0,654.0,525.0,129.0,733.7,654.0,948.0,719.4,577.5,141.9,733.7,1042.8,-109,27,inverter1,107.1,11430.204647189083
2024-06-18 11:00:00,12109.045833333334,33.8,46.0,38.8,0.0,0.0,0.0,0.0,0.0,0.0,5.2,6.4,19.4,1,3600.0,803.0,664.0,139.0,784.9,803.0,1120.8,852.2,704.7,147.5,784.9,1189.4,-134,16,inverter1,107.1,12624.780202133938
2024-06-18 12:00:00,12453.154166666667,35.7,41.0,40.8,0.0,0.0,0.0,0.0,0.0,1.0,7.8,9.4,23.8,1,3600.0,904.0,761.0,143.0,814.5,904.0,1237.9,931.6,784.2,147.4,814.5,1275.6,168,12,inverter1,107.1,12823.231021835518
2024-06-18 13:00:00,12009.095833333333,36.6,39.0,41.4,0.0,0.0,2.0,0.0,0.0,7.0,10.1,12.2,27.7,1,3600.0,948.0,800.0,148.0,820.8,948.0,1291.2,951.2,802.7,148.5,820.8,1295.6,123,19,inverter1,107.1,12157.682126687125
2024-06-18 14:00:00,10918.391666666666,36.9,39.0,41.4,0.0,0.0,10.0,0.0,0.0,33.0,12.1,14.6,30.6,1,3600.0,930.0,773.0,157.0,801.8,930.0,1277.3,908.6,755.2,153.4,801.8,1248.0,104,31,inverter1,107.1,10633.763356826921
2024-06-18 15:00:00,9148.166666666666,36.9,38.0,40.9,0.0,0.0,17.0,0.0,6.0,44.0,10.6,13.1,30.6,1,3600.0,813.0,628.0,185.0,695.0,813.0,1197.1,771.5,595.9,175.6,695.0,1136.0,93,43,inverter1,107.1,8291.693126615568
2024-06-18 16:00:00,6202.425,36.3,39.0,40.2,0.0,0.0,1.0,0.0,1.0,1.0,8.4,10.2,24.8,1,3600.0,744.0,604.0,140.0,757.8,744.0,1055.9,681.5,553.3,128.2,757.8,967.3,84,55,inverter1,107.1,6188.037652443319
2024-06-18 17:00:00,3971.345833333333,34.9,45.0,38.3,0.0,0.0,0.0,0.0,0.0,0.0,8.4,10.4,23.8,1,3600.0,584.0,466.0,118.0,714.9,584.0,863.5,509.5,406.5,102.9,714.9,753.3,77,67,inverter1,107.1,3564.7557003691777
2024-06-18 18:00:00,1360.45,33.6,49.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,9.0,23.0,1,3600.0,398.0,297.0,101.0,621.6,398.0,633.0,319.9,238.7,81.2,621.6,508.8,69,79,inverter1,107.1,1109.6588765469457
2024-06-18 19:00:00,464.6958333333333,32.1,53.0,35.5,0.0,0.0,0.0,0.0,0.0,0.0,6.9,8.9,19.8,1,3600.0,205.0,130.0,75.0,453.3,205.0,379.9,135.0,85.6,49.4,453.3,250.2,61,90,inverter1,107.1,609.9227635481899
2024-06-18 20:00:00,34.37916666666667,30.0,58.0,33.1,0.0,0.0,0.0,0.0,0.0,0.0,8.2,11.0,17.3,1,1670.91,48.0,20.0,28.0,153.2,48.0,121.7,0.0,0.0,0.0,0.0,0.0,52,100,inverter1,107.1,85.11831019724956
2024-06-18 21:00:00,0.0,28.5,63.0,31.6,0.0,0.0,0.0,0.0,0.0,0.0,7.5,10.6,16.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,109,inverter1,107.1,0.0
2024-06-18 22:00:00,0.0,27.4,67.0,30.8,0.0,0.0,0.0,0.0,0.0,0.0,5.8,8.0,15.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,116,inverter1,107.1,0.0
2024-06-18 23:00:00,0.0,26.5,72.0,29.8,0.0,0.0,0.0,0.0,0.0,0.0,6.6,9.3,13.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,120,inverter1,107.1,0.0
2024-06-19 00:00:00,0.0,25.5,76.0,29.1,0.0,0.0,0.0,0.0,0.0,0.0,5.1,8.6,12.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3,121,inverter1,107.1,0.0
2024-06-19 01:00:00,0.0,24.5,80.0,27.9,0.0,0.0,0.0,0.0,0.0,0.0,5.5,8.4,10.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19,119,inverter1,107.1,0.0
2024-06-19 02:00:00,0.0,23.7,83.0,27.2,0.0,0.0,0.0,0.0,0.0,0.0,4.3,8.2,9.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33,114,inverter1,107.1,0.0
2024-06-19 03:00:00,0.0,23.1,85.0,26.8,0.0,0.0,0.0,0.0,0.0,0.0,3.2,5.5,7.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45,106,inverter1,107.1,0.0
2024-06-19 04:00:00,0.0,22.5,92.0,26.6,0.0,0.0,0.0,0.0,0.0,0.0,2.3,5.1,7.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-55,97,inverter1,107.1,0.0
2024-06-19 05:00:00,0.0,22.4,93.0,26.6,0.0,0.0,0.0,0.0,0.0,0.0,1.3,3.3,5.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-64,86,inverter1,107.1,0.0
2024-06-19 06:00:00,531.9708333333333,22.2,94.0,26.5,0.0,0.0,0.0,0.0,0.0,0.0,0.7,2.4,4.0,1,0.0,6.0,1.0,5.0,13.7,6.0,38.9,15.1,2.5,12.6,28.8,97.7,-72,75,inverter1,107.1,0.0
2024-06-19 07:00:00,3194.7375,24.0,83.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,3.4,8.6,1,3600.0,105.0,54.0,51.0,315.8,105.0,226.5,165.1,84.9,80.2,315.8,356.2,-79,63,inverter1,107.1,3021.208375766647
2024-06-19 08:00:00,6757.35,26.8,70.0,30.6,0.0,0.0,0.0,0.0,0.0,0.0,3.1,3.9,11.9,1,3600.0,286.0,199.0,87.0,543.8,286.0,484.7,360.6,250.9,109.7,543.8,611.2,-87,51,inverter1,107.1,6581.174577660378
2024-06-19 09:00:00,9481.2625,30.0,57.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,5.9,7.4,17.6,1,3600.0,485.0,376.0,109.0,681.8,485.0,730.6,561.0,435.0,126.1,681.8,845.1,-96,39,inverter1,107.1,9551.821308023349
2024-06-19 10:00:00,11325.370833333332,32.5,50.0,36.3,0.0,0.0,0.0,0.0,0.0,0.0,7.7,9.2,22.0,1,3600.0,668.0,544.0,124.0,760.7,668.0,947.3,734.9,598.5,136.4,760.7,1042.2,-109,27,inverter1,107.1,11660.455056521489
2024-06-19 11:00:00,12207.104166666666,34.6,44.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8,10.7,24.5,1,3600.0,819.0,684.0,135.0,808.9,819.0,1120.2,869.2,726.0,143.3,808.9,1188.9,-134,16,inverter1,107.1,12848.386910999485
2024-06-19 12:00:00,12481.816666666668,36.5,37.0,40.6,0.0,0.0,0.0,0.0,0.0,0.0,11.2,13.6,28.8,1,3600.0,922.0,781.0,141.0,836.1,922.0,1237.4,950.2,804.9,145.3,836.1,1275.3,169,12,inverter1,107.1,13040.959751724946
2024-06-19 13:00:00,12121.975,38.0,33.0,41.7,0.0,0.0,0.0,0.0,0.0,0.0,12.4,15.0,31.0,1,3600.0,967.0,824.0,143.0,845.5,967.0,1291.0,970.3,826.8,143.5,845.5,1295.5,123,19,inverter1,107.1,12310.511507685118
2024-06-19 14:00:00,11032.3875,38.4,30.0,41.8,0.0,0.0,0.0,0.0,0.0,0.0,11.4,13.9,31.0,1,3600.0,950.0,808.0,142.0,837.9,950.0,1277.4,928.2,789.5,138.7,837.9,1248.1,104,31,inverter1,107.1,10737.950496733769
2024-06-19 15:00:00,9155.291666666666,37.6,34.0,41.3,0.0,0.0,0.0,0.0,0.0,0.0,10.9,13.3,29.2,1,3600.0,878.0,740.0,138.0,818.7,878.0,1197.3,833.3,702.3,131.0,818.7,1136.4,93,43,inverter1,107.1,8676.640284893097
2024-06-19 16:00:00,6483.504166666667,37.5,33.0,40.5,0.0,0.0,0.0,0.0,0.0,0.0,8.8,11.0,25.2,1,3600.0,760.0,632.0,128.0,792.5,760.0,1056.4,696.3,579.0,117.3,792.5,967.9,84,55,inverter1,107.1,6188.896898823982
2024-06-19 17:00:00,3822.3,36.6,35.0,38.8,0.0,0.0,0.0,0.0,0.0,0.0,8.2,10.3,24.5,1,3600.0,593.0,476.0,117.0,729.6,593.0,864.2,517.5,415.4,102.1,729.6,754.1,77,67,inverter1,107.1,3561.6725495716346
2024-06-19 18:00:00,1307.3041666666666,35.8,35.0,37.9,0.0,0.0,0.0,0.0,0.0,0.0,5.5,6.5,22.3,1,3600.0,404.0,304.0,100.0,635.3,404.0,633.8,324.9,244.5,80.4,635.3,509.7,69,79,inverter1,107.1,1076.8564861770726
2024-06-19 19:00:00,455.60833333333335,34.5,37.0,36.9,0.0,0.0,0.0,0.0,0.0,0.0,3.1,3.8,16.2,1,3600.0,210.0,136.0,74.0,472.9,210.0,380.9,138.5,89.7,48.8,472.9,251.2,61,90,inverter1,107.1,587.2878651669836
2024-06-19 20:00:00,36.04583333333333,31.9,47.0,34.8,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.5,10.1,1,1949.81,50.0,22.0,28.0,168.0,50.0,122.7,0.0,0.0,0.0,0.0,0.0,52,100,inverter1,107.1,84.38319048375857
2024-06-19 21:00:00,0.0,29.5,59.0,32.6,0.0,0.0,0.0,0.0,0.0,0.0,7.3,9.6,14.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,109,inverter1,107.1,0.0
2024-06-19 22:00:00,0.0,28.0,66.0,31.4,0.0,0.0,0.0,0.0,0.0,0.0,6.7,9.8,14.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,116,inverter1,107.1,0.0
2024-06-19 23:00:00,0.0,26.7,76.0,30.5,0.0,0.0,0.0,0.0,0.0,0.0,7.6,11.7,14.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,120,inverter1,107.1,0.0
2024-06-20 00:00:00,0.0,25.7,83.0,29.9,0.0,0.0,0.0,0.0,0.0,0.0,7.6,13.7,14.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3,121,inverter1,107.1,0.0
2024-06-20 01:00:00,0.0,25.1,85.0,29.1,0.0,0.0,0.0,0.0,0.0,0.0,7.2,13.9,13.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18,119,inverter1,107.1,0.0
2024-06-20 02:00:00,0.0,24.5,85.0,28.6,0.0,0.0,0.0,0.0,0.0,0.0,4.8,10.6,12.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33,114,inverter1,107.1,0.0
2024-06-20 03:00:00,0.0,23.7,89.0,28.1,0.0,0.0,0.0,0.0,0.0,0.0,2.5,6.6,7.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45,106,inverter1,107.1,0.0
2024-06-20 04:00:00,0.0,23.9,86.0,28.2,0.0,0.0,0.0,0.0,0.0,0.0,1.8,4.3,10.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-55,97,inverter1,107.1,0.0
2024-06-20 05:00:00,0.0,23.5,87.0,27.5,0.0,0.0,0.0,0.0,0.0,0.0,2.9,4.2,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-64,86,inverter1,107.1,0.0
2024-06-20 06:00:00,495.92083333333335,23.2,89.0,27.4,0.0,0.0,0.0,0.0,0.0,0.0,1.8,3.3,4.7,1,0.0,6.0,1.0,5.0,13.7,6.0,38.5,15.1,2.5,12.6,28.9,97.0,-72,75,inverter1,107.1,0.0
2024-06-20 07:00:00,3154.858333333333,25.3,78.0,29.3,0.0,0.0,0.0,0.0,0.0,0.0,2.9,3.1,8.6,1,3600.0,103.0,53.0,50.0,311.0,103.0,225.7,162.2,83.4,78.7,311.0,355.4,-79,63,inverter1,107.1,2953.7969605280427
2024-06-20 08:00:00,6638.3875,27.9,67.0,31.6,0.0,0.0,0.0,0.0,0.0,0.0,5.2,6.6,15.1,1,3600.0,285.0,198.0,87.0,542.0,285.0,483.9,359.5,249.7,109.7,542.0,610.3,-87,51,inverter1,107.1,6528.722636248091
2024-06-20 09:00:00,9343.370833333332,30.7,57.0,34.6,0.0,0.0,0.0,0.0,0.0,0.0,3.1,3.9,15.5,1,3600.0,483.0,375.0,108.0,680.6,483.0,729.8,558.8,433.9,125.0,680.6,844.3,-96,39,inverter1,107.1,9491.391368268749
2024-06-20 10:00:00,11158.045833333334,33.3,49.0,38.5,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.5,14.0,1,3600.0,666.0,543.0,123.0,759.8,666.0,946.6,732.8,597.4,135.3,759.8,1041.5,-109,27,inverter1,107.1,11589.124853024778
2024-06-20 11:00:00,12167.4125,35.5,42.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,3.3,15.8,1,3600.0,815.0,681.0,134.0,805.6,815.0,1119.6,865.1,722.8,142.2,805.6,1188.4,-134,16,inverter1,107.1,12732.517628109312
2024-06-20 12:00:00,12402.008333333331,37.6,36.0,42.8,0.0,0.0,0.0,0.0,0.0,1.0,6.1,7.1,20.9,1,3600.0,917.0,777.0,140.0,831.9,917.0,1237.0,945.1,800.9,144.3,831.9,1275.0,169,12,inverter1,107.1,12899.721066750662
2024-06-20 13:00:00,12009.0,38.8,33.0,43.4,0.0,0.0,2.0,0.0,1.0,3.0,10.3,12.2,27.4,1,3600.0,958.0,812.0,146.0,833.2,958.0,1290.8,961.4,814.9,146.5,833.2,1295.4,123,19,inverter1,107.1,12148.91804896683
2024-06-20 14:00:00,10806.133333333331,39.0,33.0,43.3,0.0,0.0,16.0,0.0,12.0,30.0,11.4,14.5,30.6,1,3600.0,925.0,774.0,151.0,802.5,925.0,1277.4,903.9,756.3,147.6,802.5,1248.2,104,31,inverter1,107.1,10449.759981808842
2024-06-20 15:00:00,9010.795833333334,38.3,33.0,41.2,0.0,0.0,8.0,1.0,7.0,8.0,10.6,13.5,29.9,1,3600.0,741.0,559.0,182.0,618.2,741.0,1197.6,703.3,530.6,172.7,618.2,1136.7,93,43,inverter1,107.1,7553.07913764836
2024-06-20 16:00:00,6701.1875,38.0,34.0,41.4,0.0,0.0,0.0,0.0,0.0,0.0,7.4,8.9,25.2,1,3600.0,732.0,600.0,132.0,751.9,732.0,1056.9,670.7,549.8,121.0,751.9,968.4,84,55,inverter1,107.1,5996.253575543174
2024-06-20 17:00:00,3832.595833333333,37.0,36.0,39.7,0.0,0.0,0.0,0.0,0.0,0.0,7.5,9.5,22.0,1,3600.0,593.0,476.0,117.0,728.9,593.0,864.9,517.6,415.5,102.1,728.9,754.8,77,67,inverter1,107.1,3552.5999577041016
2024-06-20 18:00:00,1292.0041666666666,35.5,40.0,38.2,0.0,0.0,0.0,0.0,0.0,0.0,6.2,7.2,21.2,1,3600.0,403.0,303.0,100.0,632.4,403.0,634.6,324.2,243.8,80.4,632.4,510.5,69,79,inverter1,107.1,1078.3828393788476
2024-06-20 19:00:00,437.6875,33.0,46.0,35.1,0.0,0.0,0.0,0.0,0.0,0.0,11.6,15.2,24.1,1,3600.0,209.0,135.0,74.0,468.3,209.0,381.8,138.0,89.1,48.9,468.3,252.1,61,90,inverter1,107.1,591.6089150736361
2024-06-20 20:00:00,37.2375,30.2,52.0,31.9,0.0,0.0,0.0,0.0,0.0,0.0,13.0,18.7,26.3,1,1953.34,50.0,22.0,28.0,167.5,50.0,123.6,0.0,0.0,0.0,0.0,0.0,52,100,inverter1,107.1,85.08916875946575
2024-06-20 21:00:00,0.0,28.5,58.0,30.5,0.0,0.0,0.0,0.0,0.0,0.0,10.8,16.3,25.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,109,inverter1,107.1,0.0
2024-06-20 22:00:00,0.0,27.4,64.0,30.1,0.0,0.0,0.0,0.0,0.0,0.0,8.4,15.3,20.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,116,inverter1,107.1,0.0
2024-06-20 23:00:00,0.0,26.6,69.0,29.6,0.0,0.0,0.0,0.0,0.0,0.0,7.2,13.8,16.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,120,inverter1,107.1,0.0
2024-06-21 00:00:00,0.0,26.1,71.0,29.1,0.0,0.0,0.0,0.0,0.0,0.0,6.6,14.3,13.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3,121,inverter1,107.1,0.0
2024-06-21 01:00:00,0.0,25.7,68.0,28.1,0.0,0.0,0.0,0.0,0.0,0.0,7.8,16.1,12.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18,119,inverter1,107.1,0.0
2024-06-21 02:00:00,0.0,25.1,70.0,27.4,0.0,0.0,0.0,0.0,0.0,0.0,7.9,15.8,13.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33,114,inverter1,107.1,0.0
2024-06-21 03:00:00,0.0,24.5,71.0,27.1,0.0,0.0,0.0,0.0,0.0,0.0,5.6,11.7,13.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45,106,inverter1,107.1,0.0
2024-06-21 04:00:00,0.0,24.2,86.0,28.7,0.0,0.0,0.0,0.0,0.0,0.0,1.8,3.5,11.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-55,97,inverter1,107.1,0.0
2024-06-21 05:00:00,0.0,23.8,88.0,28.1,0.0,0.0,0.0,0.0,0.0,0.0,3.1,4.3,6.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-64,86,inverter1,107.1,0.0
2024-06-21 06:00:00,466.1791666666667,23.5,90.0,28.1,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.8,5.0,1,0.0,6.0,1.0,5.0,13.7,6.0,38.1,15.1,2.5,12.6,28.9,96.2,-72,75,inverter1,107.1,0.0
2024-06-21 07:00:00,3074.8875,25.5,77.0,29.6,0.0,0.0,0.0,0.0,0.0,0.0,2.9,4.9,9.4,1,3598.56,102.0,52.0,50.0,306.2,102.0,224.9,160.8,82.0,78.8,306.2,354.5,-79,63,inverter1,107.1,2916.2482533551038
2024-06-21 08:00:00,6614.991666666667,28.5,63.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,5.8,14.4,1,3600.0,280.0,193.0,87.0,529.2,280.0,483.0,353.3,243.5,109.8,529.2,609.5,-87,51,inverter1,107.1,6384.465640430093
2024-06-21 09:00:00,9348.775,31.1,53.0,34.5,0.0,0.0,0.0,0.0,0.0,0.0,3.8,4.2,14.8,1,3600.0,474.0,364.0,110.0,661.3,474.0,728.9,548.5,421.2,127.3,661.3,843.5,-96,39,inverter1,107.1,9273.283361990958
2024-06-21 10:00:00,11171.075,33.2,46.0,37.1,0.0,0.0,0.0,0.0,0.0,0.0,4.2,4.8,16.9,1,3600.0,656.0,532.0,124.0,744.9,656.0,945.8,721.9,585.4,136.5,744.9,1040.8,-109,27,inverter1,107.1,11413.56742012731
2024-06-21 11:00:00,12113.545833333334,35.0,41.0,39.8,0.0,0.0,2.0,2.0,0.0,0.0,4.4,5.5,18.4,1,3600.0,805.0,669.0,136.0,791.8,805.0,1119.0,854.5,710.2,144.4,791.8,1187.8,-134,16,inverter1,107.1,12603.25656520494
